ParcelaFecha,Parcela,Fecha,Campana,FactorN,N,FactorW,FactorNW,N_all,Biomasa_all,Ncontent_all,NNI_ajusted,NNI_justes,Biomasa_Tallo,N_Tallo,N_content_Tallo,Biomasa_Espigas,N_Espigas,Ncontent_Espigas,Yield,Grain_Nporcent,Grain_Ncontent,Conductance,sigma0_VH_s1a,sigma0_VV_s1a,sigma0_VH_s1b,sigma0_VV_s1b,VV_VH_s1a,VV_VH_s1b,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,temp,Chl,Flav,Anth,NBI
2920180419,29,20180419,2018,N1,86,rainfed,N1,1.006,6.113839452,6.150522488,0.545714367,0.418595929,6113.839452,1.006,61.50522488,0,0,0,5391.882276,1.3788,74.34327282,326.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.013,0.03865,0.0247,0.38675,0.0808,0.2828,0.3754,0.3841,0.1484,0.0853,25.84533333,33.49613333,1.672733333,0.155466667,20.10533333
2920180515,29,20180515,2018,N1,86,rainfed,N1_rain,0.80589449,11.04421672,8.900473394,0.581687971,0.435501885,8583.116717,0.600675,51.55663634,2461.1,1.5216,33.35468841,5391.882276,1.3788,74.34327282,#N/A,0.015004754,0.032475693,0.011667019,0.044397326,2.164360243,3.805370259,0.03045,0.05765,0.03795,0.4036,0.1081,0.2947,0.3792,0.4112,0.1761,0.0935,30.75466667,27.67453333,1.756666667,0.1595,15.876
2920190311,29,20190311,2019,N0,57,irrigated,N0,2.41835,1.6928,4.09378288,0.705526637,0.570438817,1692.8,2.41835,40.9378288,0,0,0,3681.261352,1.52,55.95517255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.04835,0.08985,0.077975,0.432875,0.147,0.3625,0.4268,0.4485,0.2738,0.1616,21.60866667,38.5112,1.615066667,0.152333333,23.99066667
2920190412,29,20190412,2019,N0,57,irrigated,N0,1.4428,4.61336,6.656155808,0.683131391,0.530088056,4613.36,1.4428,66.56155808,0,0,0,3681.261352,1.52,55.95517255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0319,0.063225,0.05475,0.3914,0.1146,0.3013,0.3741,0.395,0.1856,0.1078,14.80166667,37.51791667,1.71225,0.15775,21.96333333
2920190516,29,20190516,2019,N0,57,irrigated,N0_irri,0.855948525,8.339666154,7.13832494,0.53943632,0.408546577,6070.71745,0.576605,35.00406035,2268.948704,1.60335,36.37918905,3681.261352,1.52,55.95517255,303.5666667,0.007357195,0.032606568,0.010367997,0.025518816,4.431929302,2.461306267,0.044525,0.085725,0.0882,0.35455,0.1656,0.2924,0.3447,0.3739,0.2643,0.1827,24.44,33.76,1.640357143,0.126928571,20.78857143
3020180322,30,20180322,2018,N0,36,rainfed,N0,3.0064,1.2436,3.73875904,0.755710189,0.618787962,1243.6,3.0064,37.3875904,0,0,0,3971.514206,1.439,57.15008942,101.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.02165,0.068625,0.06055,0.377275,0.1089,0.2966,0.3621,0.387,0.185,0.1092,16.29066667,28.5968,1.739333333,0.197214286,16.46066667
3020180419,30,20180419,2018,N0,36,rainfed,N0,1.12825,3.967954968,4.476845193,0.496696164,0.387809155,3967.954968,1.12825,44.76845193,0,0,0,3971.514206,1.439,57.15008942,145.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.021825,0.051675,0.041875,0.335875,0.0956,0.2658,0.3247,0.3547,0.158,0.0912,26.85733333,25.063,1.765933333,0.198533333,14.20866667
3020180515,30,20180515,2018,N0,36,rainfed,N0_rain,0.809149284,10.08544149,8.160627753,0.558973254,0.420056804,8044.6615,0.61781,49.70072321,2040.779987,1.5634,31.90555432,3971.514206,1.439,57.15008942,#N/A,0.017041084,0.046763979,0.015625481,0.039006539,2.74419033,2.496341699,0.03655,0.06955,0.0554,0.361,0.1142,0.2763,0.3358,0.373,0.1831,0.1092,30.25733333,29.20106667,1.801642857,0.165857143,16.18214286
3020190311,30,20190311,2019,N1,99,irrigated,N1,3.113,1.922,5.983186,0.965627745,0.776683956,1922,3.113,59.83186,0,0,0,4627.661406,2.0104,93.0345049,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0334,0.065325,0.051625,0.4114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.23769231,37.13207692,1.517,0.167769231,24.73
3020190412,30,20190412,2019,N1,99,irrigated,N1,1.5793,5.546,8.7587978,0.817305913,0.629433645,5546,1.5793,87.587978,0,0,0,4627.661406,2.0104,93.0345049,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0211,0.04445,0.037825,0.38025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.69083333,41.76591667,1.597083333,0.138,26.31
3020190516,30,20190516,2019,N1,99,irrigated,N1_irri,1.131502082,10.3870064,11.75291937,0.792862634,0.595100523,7520.105222,0.945805,71.12553119,2866.901179,1.6186,46.40366249,4627.661406,2.0104,93.0345049,197.8,0.006962602,0.03708094,0.010652457,0.019820714,5.32572984,1.860670613,0.02695,0.056925,0.051875,0.35465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.71333333,31.49553333,1.574466667,0.1316,19.996
3120180322,31,20180322,2018,N1,86,rainfed,N1,2.99015,1.579,4.72144685,0.843508133,0.683949592,1579,2.99015,47.2144685,0,0,0,5359.807113,1.5317,82.09616555,120.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.01095,0.050225,0.03845,0.405675,0.1065,0.3188,0.3908,0.4121,0.1897,0.1077,16.744,39.0182,1.317066667,0.152333333,30.54666667
3120180419,31,20180419,2018,N1,86,rainfed,N1,1.32345,5.100344946,6.750051519,0.657742419,0.508291394,5100.344946,1.32345,67.50051519,0,0,0,5359.807113,1.5317,82.09616555,331.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.015775,0.041525,0.0266,0.3704,0.0842,0.282,0.3642,0.3893,0.15,0.0849,27.802,30.97493333,1.676266667,0.175533333,18.52266667
3120180515,31,20180515,2018,N1,86,rainfed,N1_rain,0.86769247,10.4743906,9.088549849,0.610472005,0.458045858,8514.590685,0.702475,59.81287092,1959.79991,1.5855,31.07262758,5359.807113,1.5317,82.09616555,#N/A,0.014772248,0.028949266,0.011238388,0.05283262,1.95970616,4.701085354,0.029475,0.055875,0.036925,0.41045,0.1039,0.2958,0.368,0.4049,0.1747,0.0969,31.00466667,32.55473333,1.649133333,0.1458,19.954
3120190311,31,20190311,2019,N0,57,irrigated,N0,3.3063,1.0686,3.53311218,0.772391907,0.636392101,1068.6,3.3063,35.3311218,0,0,0,3983.919495,1.58,62.94592802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.040275,0.07545,0.0626,0.4068,0.1181,0.3176,0.3855,0.4035,0.2552,0.1504,23.575,36.16278571,1.630142857,0.170714286,22.33071429
3120190412,31,20190412,2019,N0,57,irrigated,N0,1.75945,4.36083,7.672662344,0.810711928,0.630540105,4360.83,1.75945,76.72662344,0,0,0,3983.919495,1.58,62.94592802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.03395,0.066275,0.062525,0.37865,0.1056,0.2793,0.3496,0.3674,0.1998,0.1191,15.76538462,41.372,1.577923077,0.146076923,26.44461538
3120190516,31,20190516,2019,N0,57,irrigated,N0_irri,1.07206921,5.566248122,5.967403226,0.555785575,0.427964449,3827.203275,0.822095,31.46324677,1739.044846,1.6222,28.2107855,3983.919495,1.58,62.94592802,272.3333333,0.008178781,0.03482018,0.00767562,0.019492151,4.257380323,2.539488893,0.038275,0.07475,0.07305,0.359725,0.115,0.2574,0.3303,0.3554,0.2115,0.1356,24.78333333,30.2478,1.6118,0.144133333,18.55333333
320180322,3,20180322,2018,N2,136,irrigated,N2,2.9277,2.6202,7.67115954,1.054775027,0.837677044,2620.2,2.9277,76.7115954,0,0,0,7661.838909,1.5898,121.807915,108.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0001,0.023475,0.00835,0.427775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.3,39.96673333,1.3634,0.159,29.77333333
320180419,3,20180419,2018,N2,136,irrigated,N2,1.38735,7.988934033,11.08344763,0.856378739,0.649729105,7988.934033,1.38735,110.8344763,0,0,0,7661.838909,1.5898,121.807915,342.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.008525,0.028925,0.017075,0.415725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.43333333,32.5554,1.567533333,0.149066667,20.99533333
320180515,3,20180515,2018,N2,136,irrigated,N2_irri,1.282843247,13.11884677,16.829424,1.006224591,0.748048389,9912.019755,1.15715,114.6969366,3206.827018,1.67135,53.59730336,7661.838909,1.5898,121.807915,#N/A,0.005826962,0.026571864,0.006290248,0.02763978,4.560157688,4.394068346,0.027275,0.049225,0.0364,0.417525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.43733333,39.4726,1.582466667,0.115266667,25.32333333
320190311,3,20190311,2019,N2,149,rainfed,N2,3.7986,1.1624,4.41549264,0.924204439,0.758851781,1162.4,3.7986,44.1549264,0,0,0,4152.68276,2.089,86.74954285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.048925,0.090275,0.0843,0.420925,0.1509,0.3365,0.3949,0.4207,0.2989,0.1903,24.686,35.97446667,1.585733333,0.150133333,22.85133333
320190412,3,20190412,2019,N2,149,rainfed,N2,1.4882,5.68435,8.45944967,0.779381087,0.599620451,5684.35,1.4882,84.5944967,0,0,0,4152.68276,2.089,86.74954285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.02675,0.054125,0.048275,0.4,0.0962,0.2935,0.3734,0.3945,0.1923,0.1163,17.614,35.3201,1.708,0.1628,20.72
320190516,3,20190516,2019,N2,149,rainfed,N2_rain,1.119305118,10.2784,11.50466573,0.780344267,0.585957052,7238.4,0.81692,59.13193728,3040,1.8393,55.91472,4152.68276,2.089,86.74954285,159.6333333,0.009521822,0.041922446,0.008592619,0.041636039,4.402775906,4.845558772,0.044975,0.0811,0.091775,0.34575,0.1411,0.2689,0.3337,0.3631,0.239,0.1624,26.19529412,24.54382353,1.689764706,0.142529412,14.35411765
3220180322,32,20180322,2018,N0,36,rainfed,N0,2.7537,1.2556,3.45754572,0.695407766,0.569187194,1255.6,2.7537,34.5754572,0,0,0,3860.258868,1.2798,49.40359299,119.2666667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0187,0.0629,0.062,0.3606,0.1293,0.2993,0.357,0.3795,0.2017,0.1273,17.53533333,27.72453333,1.650266667,0.190666667,16.904
3220180419,32,20180419,2018,N0,36,rainfed,N0,0.98951,2.647017955,2.619250737,0.358252719,0.28439696,2647.017955,0.98951,26.19250737,0,0,0,3860.258868,1.2798,49.40359299,230.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0243,0.0585,0.0491,0.3203,0.1068,0.2599,0.3168,0.3385,0.1713,0.105,28.32933333,22.78213333,1.8024,0.220533333,12.61333333
3220180515,32,20180515,2018,N0,36,rainfed,N0_rain,0.669080928,6.945020456,4.64678073,0.385997681,0.294540194,5443.091387,0.47962,26.10615491,1501.929069,1.3557,20.36165239,3860.258868,1.2798,49.40359299,#N/A,0.013015648,0.030733145,0.012649501,0.048199058,2.361245788,3.810352423,0.0407,0.0767,0.064,0.3505,0.1349,0.281,0.3437,0.3703,0.2046,0.1258,30.64533333,25.422,1.818071429,0.185769231,13.74142857
3220190311,32,20190311,2019,N2,149,irrigated,N2,3.18945,1.9462,6.20730759,0.995339126,0.800171128,1946.2,3.18945,62.0730759,0,0,0,5013.115061,2.0421,102.3728227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.035425,0.070625,0.056325,0.411625,0.1204,0.3228,0.3978,0.4081,0.2469,0.1395,23.90285714,36.89335714,1.544357143,0.151928571,23.84142857
3220190412,32,20190412,2019,N2,149,irrigated,N2,1.64615,6.00889,9.891534274,0.885533023,0.679739777,6008.89,1.64615,98.91534274,0,0,0,5013.115061,2.0421,102.3728227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.026,0.05,0.0452,0.3733,0.0923,0.2742,0.3435,0.3748,0.1852,0.1107,16.11818182,46.26236364,1.524090909,0.139,30.64909091
3220190516,32,20190516,2019,N2,149,irrigated,N2_irri,1.440256971,12.9838441,18.70007197,1.12406521,0.836008049,9432.7026,1.33865,126.2708733,3551.1415,1.71015,60.72984637,5013.115061,2.0421,102.3728227,281.7333333,0.004645538,0.0557127,0.007750874,0.032450624,11.99273292,4.186705157,0.026325,0.056475,0.053025,0.363825,0.1315,0.2597,0.318,0.35,0.2345,0.1619,25.096,44.6156,1.507,0.101066667,29.62
420180322,4,20180322,2018,N0,36,irrigated,N0,2.50195,1.709,4.27583255,0.733281576,0.592648018,1709,2.50195,42.7583255,0,0,0,5138.464725,1.2929,66.43521043,206.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0049,0.040333333,0.027033333,0.3782,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.438,33.32133333,1.605,0.1822,20.94066667
420180419,4,20180419,2018,N0,36,irrigated,N0,0.892905,5.894267554,5.26302097,0.475883449,0.365579189,5894.267554,0.892905,52.6302097,0,0,0,5138.464725,1.2929,66.43521043,265.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0158,0.0427,0.031633333,0.3366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.99466667,22.92953333,1.6752,0.205066667,13.76933333
420180515,4,20180515,2018,N0,36,irrigated,N0_irri,0.658134066,9.625912986,6.335141253,0.444523326,0.334689373,7490.731143,0.484695,36.30719932,2135.181842,1.2666,27.04421321,5138.464725,1.2929,66.43521043,#N/A,0.00732215,0.020131203,0.006214539,0.026369843,2.749356756,4.243250295,0.041933333,0.072633333,0.0682,0.344966667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.166,29.0888,1.754142857,0.157,16.53285714
420190311,4,20190311,2019,N0,57,rainfed,N0,2.62075,1.4316,3.7518657,0.70512352,0.574043759,1431.6,2.62075,37.518657,0,0,0,3554.159425,1.49,52.95697543,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.046475,0.0866,0.0812,0.408475,0.1436,0.326,0.3889,0.4091,0.2922,0.1892,24.37357143,33.60121429,1.569642857,0.150714286,21.59642857
420190412,4,20190412,2019,N0,57,rainfed,N0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.50725,#N/A,0,0,0,3554.159425,1.49,52.95697543,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.029625,0.062775,0.05715,0.374,0.1076,0.2852,0.3545,0.3821,0.1936,0.1154,17.58166667,41.42416667,1.539916667,0.133583333,27.045
420190516,4,20190516,2019,N0,57,rainfed,N0_rain,0.870022507,10.09526,8.783103418,0.601307991,0.451852453,7341.78,0.531255,#N/A,2753.48,1.7733,#N/A,3554.159425,1.49,52.95697543,135.1333333,0.015512318,0.047604375,0.007691046,0.041813653,3.068811182,5.43666645,0.047925,0.08695,0.099025,0.33495,0.1421,0.2681,0.3307,0.3657,0.233,0.1614,26.52785714,31.38471429,1.502071429,0.111285714,20.72142857
520180322,5,20180322,2018,N1,86,irrigated,N1,2.3457,2.0076,4.70922732,0.743093188,0.596625763,2007.6,2.3457,47.0922732,0,0,0,5555.510017,1.4043,78.01602716,120.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0024,0.03375,0.0213,0.3697,0.0818,0.283,0.3489,0.3683,0.1759,0.1071,13.86266667,34.83813333,1.587266667,0.179785714,22.30333333
520180419,5,20180419,2018,N1,86,irrigated,N1,1.23455,6.135890103,7.575063127,0.670859049,0.514513517,6135.890103,1.23455,75.75063127,0,0,0,5555.510017,1.4043,78.01602716,210.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.01095,0.0315,0.01685,0.3793,0.0682,0.2605,0.3346,0.3555,0.1425,0.0826,26.72666667,31.51213333,1.594066667,0.1566,19.91466667
520180515,5,20180515,2018,N1,86,irrigated,N1_irri,0.756920214,12.26778248,9.285732543,0.57478026,0.428480363,9474.466063,0.573235,54.31095554,2793.316417,1.37995,38.54636989,5555.510017,1.4043,78.01602716,#N/A,0.004390455,0.036105361,0.009123244,0.028698823,8.22360317,3.145681938,0.0329,0.0567,0.04745,0.37775,0.1265,0.2825,0.3394,0.3731,0.221,0.1468,29.828,35.57626667,1.657,0.121133333,21.63866667
520190311,5,20190311,2019,N1,99,rainfed,N1,2.5853,1.326,3.4281078,0.670312316,0.547420935,1326,2.5853,34.281078,0,0,0,4155.031455,1.7062,70.89314669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0491,0.092025,0.087875,0.4402,0.1638,0.3543,0.4268,0.4381,0.3001,0.1965,24.07615385,35.19546154,1.606615385,0.151461538,21.97692308
520190412,5,20190412,2019,N1,99,rainfed,N1,1.1611,5.64709,6.556836199,0.606148019,0.466468546,5647.09,1.1611,65.56836199,0,0,0,4155.031455,1.7062,70.89314669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.028475,0.057525,0.0497,0.41215,0.1091,0.3135,0.3866,0.4138,0.2027,0.1214,17.78,40.44175,1.582,0.1425,25.61333333
520190516,5,20190516,2019,N1,99,rainfed,N1_rain,0.955569755,9.953673525,9.51142937,0.655943004,0.493193419,7114.339625,0.624115,44.40166075,2839.3339,1.786075,50.71263295,4155.031455,1.7062,70.89314669,116.2666667,0.020245684,0.064619131,0.007405685,0.053089149,3.191748443,7.168701805,0.045325,0.084725,0.08975,0.369825,0.1489,0.3024,0.3673,0.4054,0.2398,0.1535,26.58285714,32.27521429,1.400642857,0.114071429,22.775
620180322,6,20180322,2018,N0,36,irrigated,N0,2.2711,1.9188,4.35778668,0.703910329,0.566215308,1918.8,2.2711,43.5778668,0,0,0,5046.026477,1.3081,66.00707234,151.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0028,0.03605,0.0221,0.358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.08066667,34.06726667,1.6186,0.1816,21.08666667
620180419,6,20180419,2018,N0,36,irrigated,N0,0.96739,4.242270748,4.103930299,0.439854807,0.342488739,4242.270748,0.96739,41.03930299,0,0,0,5046.026477,1.3081,66.00707234,279.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0123,0.039225,0.02655,0.324475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.53933333,25.9842,1.760066667,0.198866667,14.778
620180515,6,20180515,2018,N0,36,irrigated,N0_irri,0.696804133,7.701340391,5.366325815,0.422571284,0.321084432,5912.658763,0.49787,29.43735418,1788.681628,1.3544,24.22590397,5046.026477,1.3081,66.00707234,#N/A,0.004384536,0.055037176,0.006866408,0.028817762,12.55256619,4.196919765,0.036525,0.06615,0.056975,0.343425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.67266667,25.51333333,1.710733333,0.167466667,14.89333333
620190311,6,20190311,2019,N0,57,rainfed,N0,2.7251,1.4288,3.89362288,0.732506328,0.596384076,1428.8,2.7251,38.9362288,0,0,0,3546.078334,1.55,54.96421417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.055425,0.09985,0.096075,0.437,0.1728,0.3573,0.4196,0.4356,0.3033,0.1948,23.2,31.67086667,1.5902,0.176666667,19.96333333
620190412,6,20190412,2019,N0,57,rainfed,N0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2279,#N/A,0,0,0,3546.078334,1.55,54.96421417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0353,0.073225,0.062825,0.4038,0.1215,0.3107,0.3725,0.401,0.2137,0.1278,17.87,42.16741667,1.52125,0.1345,27.86
620190516,6,20190516,2019,N0,57,rainfed,N0_rain,0.992944164,9.55716,9.48972625,0.668346066,0.503357334,6611.98,0.714525,#N/A,2945.18,1.618,#N/A,3546.078334,1.55,54.96421417,176.2666667,0.020522388,0.061191652,0.0107719,0.057960793,2.981702367,5.380739808,0.05425,0.098275,0.105025,0.35865,0.1616,0.2984,0.3701,0.3912,0.2453,0.1638,26.79076923,36.27923077,1.454461538,0.120769231,25.01692308
720180322,7,20180322,2018,N2,136,irrigated,N2,3.02655,3.0346,9.18436863,1.170524709,0.924023281,3034.6,3.02655,91.8436863,0,0,0,6243.188583,1.6075,100.3592565,206.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0001,0.022375,0.006825,0.41385,0.0589,0.2858,0.3768,0.4017,0.1318,0.0706,13.63733333,41.18213333,1.328133333,0.142307692,31.496
720180419,7,20180419,2018,N2,136,irrigated,N2,1.20386,10.27967599,12.37529073,0.83934359,0.630256174,10279.67599,1.20386,123.7529073,0,0,0,6243.188583,1.6075,100.3592565,357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.006975,0.0274,0.0149,0.408225,0.0593,0.2743,0.3724,0.3925,0.1264,0.0679,23.76466667,37.38793333,1.572266667,0.127266667,24.034
720180515,7,20180515,2018,N2,136,irrigated,N2_irri,1.064465142,11.39281889,12.12725857,0.779941521,0.583188094,8857.895769,0.91095,80.6910015,2534.923117,1.6009,40.58158418,6243.188583,1.6075,100.3592565,#N/A,0.004765247,0.042984668,0.006187851,0.025135743,9.02044826,4.062111893,0.0253,0.050125,0.036875,0.401775,0.0903,0.2753,0.3634,0.4069,0.1568,0.0851,31.03933333,38.5606,1.560266667,0.124214286,24.84133333
720190311,7,20190311,2019,N2,149,rainfed,N2,3.09735,1.6916,5.23947726,0.903307865,0.730371931,1691.6,3.09735,52.3947726,0,0,0,3970.99296,2.3137,91.87686412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0496,0.093125,0.0807,0.4553,0.1403,0.3701,0.4433,0.4672,0.2759,0.1626,22.84466667,37.92513333,1.5788,0.143933333,24.18466667
720190412,7,20190412,2019,N2,149,rainfed,N2,1.5744,6.63761,10.45025318,0.888637176,0.679345158,6637.61,1.5744,104.5025318,0,0,0,3970.99296,2.3137,91.87686412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.029925,0.058375,0.04885,0.4245,0.112,0.3105,0.3933,0.4174,0.1859,0.1069,17.65166667,42.30341667,1.532583333,0.133083333,27.80416667
720190516,7,20190516,2019,N2,149,rainfed,N2_rain,1.03727172,9.387599189,9.737491157,0.692172133,0.521684414,6670.162407,0.737335,49.18144198,2717.436782,1.77349,48.19346958,3970.99296,2.3137,91.87686412,179.5666667,0.026837662,0.086668678,0.009616845,0.053786516,3.229367673,5.59294806,0.048125,0.085075,0.09745,0.366825,0.1587,0.2795,0.3395,0.3663,0.2541,0.1711,27.51,33.64571429,1.414428571,0.099214286,23.59
820180322,8,20180322,2018,N3,186,irrigated,N3,3.35575,2.8152,9.4471074,1.251642494,0.991103265,2815.2,3.35575,94.471074,0,0,0,8337.359697,2.1279,177.410677,302.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0001,0.0236,0.008775,0.424075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.098,41.09966667,1.423066667,0.137333333,29.94933333
820180419,8,20180419,2018,N3,186,irrigated,N3,1.8704,9.001099662,16.83565681,1.223029648,0.92337764,9001.099662,1.8704,168.3565681,0,0,0,8337.359697,2.1279,177.410677,299.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00825,0.030375,0.0148,0.440575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.01933333,41.49386667,1.4268,0.1174,29.428
820180515,8,20180515,2018,N3,186,irrigated,N3_irri,1.411517169,13.05809775,18.43172917,1.104673396,0.821393583,10007.04603,1.35495,135.5904702,3051.05172,1.59705,48.7268215,8337.359697,2.1279,177.410677,#N/A,0.008883134,0.0227066,0.007121279,0.023943956,2.55614727,3.362311227,0.0276,0.04965,0.035875,0.431475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.37133333,41.75393333,1.517466667,0.110666667,27.812
820190311,8,20190311,2019,N3,199,rainfed,N3,3.33645,1.7928,5.98158756,1.000733025,0.80722,1792.8,3.33645,59.8158756,0,0,0,4339.198309,2.3937,103.8673899,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0369,0.07265,0.060425,0.4337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.42214286,38.15507143,1.4745,0.148071429,26.77928571
820190412,8,20190412,2019,N3,199,rainfed,N3,1.69855,7.22733,12.27598137,0.998946857,0.761014232,7227.33,1.69855,122.7598137,0,0,0,4339.198309,2.3937,103.8673899,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0225,0.047675,0.040325,0.40235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.30666667,43.79716667,1.571083333,0.131666667,27.9275
820190516,8,20190516,2019,N3,199,rainfed,N3_rain,1.489718061,9.8252,14.63677789,1.016208234,0.764478366,7039.2,1.3098,92.1994416,2786,1.944305,54.1683373,4339.198309,2.3937,103.8673899,197.8666667,0.01686926,0.055927325,0.009535377,0.038878996,3.315339561,4.07734233,0.038675,0.07325,0.0809,0.3464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.5,31.84071429,1.479928571,0.121857143,21.86571429
920180322,9,20180322,2018,N1,86,irrigated,N1,2.75195,2.4216,6.66412212,0.954420442,0.760431364,2421.6,2.75195,66.6412212,0,0,0,6349.576802,1.6219,102.9837861,161.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0001,0.02135,0.00935,0.4054,0.0729,0.2933,0.3927,0.4054,0.1433,0.075,16.01333333,37.31913333,1.507866667,0.1634,25.23466667
920180419,9,20180419,2018,N1,86,irrigated,N1,1.08825,7.955596027,8.657677376,0.670395872,0.508712298,7955.596027,1.08825,86.57677376,0,0,0,6349.576802,1.6219,102.9837861,261.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0082,0.02685,0.01295,0.4023,0.068,0.2822,0.3816,0.3911,0.1341,0.0717,23.64266667,29.5202,1.602333333,0.159733333,18.464
920180515,9,20180515,2018,N1,86,irrigated,N1_irri,0.880748868,11.08061594,9.759239952,0.636728353,0.476645565,8084.315942,0.633,51.17371992,2996.3,1.5492,29.53764626,6349.576802,1.6219,102.9837861,#N/A,0.008856209,0.02439338,0.006060695,0.035190288,2.754381666,5.806312714,0.0231,0.0426,0.0267,0.42145,0.0838,0.2826,0.3888,0.4223,0.1579,0.0809,30.69666667,37.31833333,1.598466667,0.127857143,23.66666667
920190311,9,20190311,2019,N1,99,rainfed,N1,3.32255,1.6328,5.42505964,0.952567787,0.771319171,1632.8,3.32255,54.2505964,0,0,0,4261.392323,1.8281,77.90251305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.04215,0.080475,0.067825,0.4305,0.126,0.3454,0.4165,0.4406,0.2623,0.156,22.38733333,35.37793333,1.519066667,0.163266667,23.28066667
920190412,9,20190412,2019,N1,99,rainfed,N1,1.60505,6.20854,9.965017127,0.877162824,0.672413053,6208.54,1.60505,99.65017127,0,0,0,4261.392323,1.8281,77.90251305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.026725,0.0573,0.0475,0.39775,0.1025,0.2944,0.3722,0.3918,0.1834,0.1058,16.805,37.24766667,1.659083333,0.150333333,22.47
